frame,rotation_correction_deg,translation_correction_cm
116,0.0,0.7312996849619305
117,0.0,0.7041763145109281
118,0.0,2.7785276239517964
119,0.0,3.4972221920776154
120,0.0,1.9081667799338267
121,0.0,0.9575581812436821
122,0.0,1.24806511763212
123,0.0,1.215853498934663
124,0.0,0.6037673234626435
125,0.0,1.4613785728012263
126,0.0,1.5289928828184913
127,0.0,2.4762643651678293
128,0.0,3.1265740431950433
129,0.0,2.066539093431908
130,0.0,0.48938788512155745
131,0.0,0.29940370328803534
132,0.0,1.0135064429986358
133,0.0,1.2437805655804801
134,0.0,0.8152932058076904
135,0.0,0.503801278872772
136,0.0,0.298637670660611
137,0.0,0.2743517484355796
138,0.0,0.6411695319338089
139,0.0,0.9048379101438426
140,0.0,0.20710949618969896
141,0.0,0.6978361306150952
142,0.0,0.22010262186648752
143,0.0,0.7077732918286191
144,0.0,0.3451864456389089
145,0.0,0.7967485178471758
146,0.0,0.740970599422962
147,0.0,0.4014716172147958
148,0.0,0.12540240269223377
149,0.0,0.5277727890497471
150,0.0,0.6347765564445145
151,0.0,0.562820175652348
152,0.0,0.6968312895514224
153,0.0,0.5580943595682669
154,0.0,0.24568818039408802
155,0.0,0.4843766553997003
156,0.0,1.1043525683301574
157,0.0,2.4391178472440753
158,0.0,2.883237895228134
159,0.0,2.052783671821314
160,0.0,1.732780002656193
161,0.0,2.087695203844454
162,0.0,1.9858674640909961
163,0.0,1.4390392481925096
164,0.0,1.0499133373576839
165,0.0,0.7749903261940304
166,0.0,0.6108242013665941
167,0.0,0.3763050104415283
168,0.0,0.36872009407681167
169,0.0,0.3809734742586023
170,0.0,0.411501328655217
171,0.0,0.2921332950831669
172,0.0,0.45755338657075106
173,0.0,1.1734880277103503
174,0.0,1.5812064150397547
175,0.0,0.8820868767156274
176,0.0,0.3427087405550321
177,0.0,0.8916037809518839
178,0.0,1.6747182554935118
179,0.0,1.742738144803445
180,0.0,0.683151553383194
181,0.0,1.8998714173815152
182,0.0,1.0906477682274922
183,0.0,0.2069125691680552
184,0.0,0.3083920184321225
185,0.0,0.5339173794346712
186,0.0,0.45109983009161564
187,0.0,0.1492864274929447
188,0.0,0.5870765228867003
189,0.0,0.6998783535306499
190,0.0,0.4809850382329106
191,0.0,0.8892444798143021
192,0.0,0.7139490928045417
193,0.0,0.5472650417350607
194,0.0,2.5863380031531253
195,0.0,4.007405678285046
196,0.0,3.312238475589435
197,0.0,1.2230330439094463
198,0.0,1.7370845596525293
199,0.0,1.9200441395476675
200,0.0,1.1263300599385595
201,0.0,0.9104656778308757
202,0.0,0.9666583691184313
203,0.0,1.0730435895282768
204,0.0,0.6274832876095935
205,0.0,0.38683624072435274
206,0.0,1.0634645114297059
207,0.0,2.5237294959919767
208,0.0,2.149998623100942
209,0.0,1.0186611124451683
210,0.0,1.3128650650659752
211,0.0,2.145253188559948
212,0.0,1.7828734896422682
213,0.0,0.767358032120407
214,0.0,0.8070902209977693
215,0.0,1.6316702653738653
216,0.0,1.3303202565661534
217,0.0,0.43327885949106787
218,0.0,0.458726450059709
219,0.0,1.1894211748347459
220,0.0,1.5279647383158976
221,0.0,1.2061366380629948
222,0.0,2.139505433360993
223,0.0,3.176931517422764
224,0.0,2.6766480667490775
225,0.0,1.4913383621985383
226,0.0,0.4661808972956219
227,0.0,0.2586129961467827
228,0.0,0.3610932116009175
229,0.0,0.7657604766755638
230,0.0,1.0386467764141956
231,0.0,2.5638705665268855
232,0.0,2.854060048323977
233,0.0,1.3615016754237015
234,0.0,0.2140111777462084
235,0.0,0.4893900580730513
236,0.0,0.5585849452443893
237,0.0,0.5781256784317809
238,0.0,0.8497251791868726
239,0.0,0.45304865549567136
240,0.0,0.7025526075322787
241,0.0,0.37548352442536476
242,0.0,1.0782967160635735
243,0.0,0.5881543103624272
244,0.0,0.8771252230918125
245,0.0,0.6993927523602377
246,0.0,0.7452203401007044
247,0.0,0.9402008241354531
248,0.0,1.8269611836899482
249,0.0,1.299245924343205
250,0.0,1.139998346506529
251,0.0,1.6910349666632813
252,0.0,2.534942264107611
253,0.0,3.5455015874319193
254,0.0,3.8309859282618945
255,0.0,2.8950746270452044
256,0.0,2.484440188340933
257,0.0,2.742490824876197
258,0.0,1.355539753733224
259,0.0,1.0719182069100335
260,0.0,2.9990054731062843
261,0.0,3.436292883732339
262,0.0,1.9363193911333534
263,0.0,1.2267744992242737
264,0.0,3.3004589681671135
265,0.0,3.6724799207274805
266,0.0,3.6983513399935086
267,0.0,3.6923415841798284
268,0.0,2.9261087232281198
269,0.0,2.527872666820067
270,0.0,1.7934387737161055
271,0.0,2.051791099913248
272,0.0,2.952662516539867
273,0.0,0.8231763423764842
274,0.0,2.1785873306524044
275,0.0,4.0745217470225645
276,0.0,3.4871190395163065
277,0.0,1.0006568500836537
278,0.0,0.883680025285404
279,0.0,1.9579428235371727
280,0.0,3.417835111657899
281,0.0,3.3862338880012963
282,0.0,3.1431320997259133
283,0.0,3.3450777543692833
284,0.0,3.2716635900197946
285,0.0,2.7632839790957786
286,0.0,2.1233700838313796
287,0.0,1.1383630836106349
288,0.0,0.8907514015155055
289,0.0,1.0691863946149724
290,0.0,2.7295230359314853
291,0.0,4.978157523833373
292,0.0,4.32161961479892
293,0.0,2.4024297511843464
294,0.0,1.2424488243972682
295,0.0,1.928326013516072
296,0.0,3.7236106871766435
297,0.0,3.09325630119149
298,0.0,0.608404175808775
299,0.0,1.1881159045629919
300,0.0,0.21690057090947512
301,0.0,0.2666990021977339
302,0.0,2.367570960805529
303,0.0,3.4705361730186075
304,0.0,3.601077186701625
305,0.0,3.4729129325070773
306,0.0,2.535999463175943
307,0.0,1.357399300524494
308,0.0,0.37513223045031513
309,0.0,0.6297825663992487
310,0.0,2.369721074910261
311,0.0,3.010076206790879
312,0.0,1.9161358865808578
313,0.0,0.971649227919674
314,0.0,2.2473204635457433
315,0.0,3.950629069817653
316,0.0,4.381960734125681
317,0.0,4.172704980616671
318,0.0,4.34102914596328
319,0.0,4.864420391820949
320,0.0,4.032612660343215
321,0.0,1.6773275518980704
322,0.0,0.9608028089314109
323,0.0,1.4728625089283303
324,0.0,1.605612727641924
325,0.0,2.396538546669278
326,0.0,2.4217499638575957
327,0.0,0.9240577372484283
328,0.0,1.1712731432117653
329,0.0,1.0023429746486503
330,0.0,1.1105804773701782
331,0.0,1.2714589981742497
332,0.0,1.589790302567874
333,0.0,2.0926010277912366
334,0.0,1.9205921603918743
335,0.0,1.186531905012194
336,0.0,0.49758854492922866
337,0.0,0.5571267675464808
338,0.0,1.2424444340479601
339,0.0,2.153745852133759
340,0.0,2.7445874835040196
341,0.0,2.4239149119043684
342,0.0,1.286089109142525
343,0.0,0.8737346496219021
344,0.0,2.2482393671252403
345,0.0,2.4281974092167955
346,0.0,1.7875522220463416
347,0.0,1.603431767187805
348,0.0,1.4494225528420246
349,0.0,0.7133104348576257
350,0.0,0.32502325446950797
351,0.0,0.3672860320707909
352,0.0,0.8235746767602186
353,0.0,1.010539312492794
354,0.0,0.6255222582437253
355,0.0,0.27975103851456484
356,0.0,0.31161619860947726
357,0.0,0.9704716691448311
358,0.0,1.6714441129831579
359,0.0,1.4217763891830197
360,0.0,1.3149833915513824
361,0.0,1.7114710453887239
362,0.0,1.4271849860915453
363,0.0,1.4569569358673633
364,0.0,1.79117542100592
365,0.0,0.9503154452673046
366,0.0,0.5914753168907636
367,0.0,1.0411458314755266
368,0.0,1.0648204825414693
369,0.0,1.2451804577477377
370,0.0,1.1359298130577784
371,0.0,0.7305225804520361
372,0.0,0.762251410848282
373,0.0,1.140251766192573
374,0.0,0.8557418018939545
375,0.0,0.07408470474494022
376,0.0,0.10112277729574719
377,0.0,0.43698527577065005
378,0.0,0.29205970448422813
379,0.0,0.530774083168458
380,0.0,0.5631532830919959
381,0.0,0.4445645862386085
382,0.0,0.7063980235778599
383,0.0,1.6855594014770818
384,0.0,2.43577646420204
385,0.0,1.6358255439829394
386,0.0,0.7428572735855985
387,0.0,1.937650618334296
388,0.0,1.2812753013877776
389,0.0,0.4731457389234035
390,0.0,0.603263641857916
391,0.0,1.0675066313244466
392,0.0,1.078800438256426
393,0.0,0.7629436185305023
394,0.0,0.6831278909166432
395,0.0,0.6946365049253383
396,0.0,1.4513853119873106
397,0.0,2.3073566087646697
398,0.0,1.8301133225183892
399,0.0,0.7519327350149319
400,0.0,0.8469874949047637
401,0.0,0.4057804539459785
402,0.0,1.2565218083909426
403,0.0,1.2156910664371106
404,0.0,1.468392342793008
405,0.0,3.756124460879294
406,0.0,3.4889463777331287
407,0.0,2.213517921499691
408,0.0,1.035423265981766
409,0.0,1.4922442312509423
410,0.0,2.776743874823808
411,0.0,2.5581650577823742
412,0.0,1.2505958009843323
413,0.0,1.0401178458406835
414,0.0,1.2227080461123958
415,0.0,0.5302766329044546
416,0.0,0.3767193356458639
417,0.0,0.8572043692961009
418,0.0,1.4633920794419444
419,0.0,1.5931789757214512
420,0.0,1.8096509589641423
421,0.0,1.8771561872003844
422,0.0,1.4418498046988104
423,0.0,0.3717424461925989
424,0.0,0.7916010372042919
425,0.0,0.13965645141991778
426,0.0,1.7645465694940785
427,0.0,2.625245009542883
428,0.0,1.3261838239613508
429,0.0,0.5881648007573621
430,0.0,0.7377442777308417
431,0.0,0.5615997283364773
432,0.0,0.5457117886347327
433,0.0,0.4837917069976613
434,0.0,0.6339132394890808
435,0.0,1.5451030083696073
436,0.0,2.023665382352216
437,0.0,1.910789080605628
438,0.0,0.9614553365689745
439,0.0,1.088277784689299
440,0.0,1.0460360201505454
441,0.0,0.5599250282099442
442,0.0,0.44709875629366636
443,0.0,0.46277000260749507
444,0.0,0.3600715937726125
445,0.0,1.9413379774523922
446,0.0,3.029752351052152
447,0.0,3.028453072962459
448,0.0,2.3332663959317763
449,0.0,0.7794493707192081
450,0.0,1.2340259055778668
451,0.0,1.6597428739474198
452,0.0,1.375446888699591
453,0.0,1.3018337304929737
454,0.0,0.5274442292289967
455,0.0,1.6653450794016045
456,0.0,1.4193757349393734
457,0.0,0.3719387506480681
458,0.0,0.7934257599385692
459,0.0,0.6706809372280415
460,0.0,0.21551928732315453
461,0.0,0.3621912454004317
462,0.0,0.27381908562803386
463,0.0,0.45198264243427844
464,0.0,0.6314564820560926
465,0.0,0.40206762257166895
466,0.0,0.5351454841727012
467,0.0,0.8472746373860411
468,0.0,0.9560894941186711
469,0.0,0.613525636038222
470,0.0,0.2948174604249521
471,0.0,0.7899644886071808
472,0.0,1.0431888012519417
473,0.0,0.7751623958384699
474,0.0,0.4483293045199171
475,0.0,0.3387214697317478
476,0.0,0.5456005566555624
477,0.0,1.5173062801924562
478,0.0,1.744718953898998
479,0.0,1.3120118979581212
480,0.0,0.9475231416853873
481,0.0,0.4908130246577807
482,0.0,0.6890938007929057
483,0.0,0.8826910673986456
484,0.0,0.3867538975227359
485,0.0,0.7590931926762842
486,0.0,0.4883596029043784
487,0.0,0.5331540344360021
488,0.0,0.6264679632809131
489,0.0,0.646107883710036
490,0.0,1.0817021608982393
491,0.0,1.391928832785562
492,0.0,0.6716885306476648
493,0.0,1.1073614009188544
494,0.0,0.60315557014276
495,0.0,1.225459812707302
496,0.0,1.0056769474750145
497,0.0,0.6473967316922317
498,0.0,0.7043390465728131
499,0.0,0.655980245446871
500,0.0,0.6100747732310554
501,0.0,0.7209565660243721
502,0.0,0.7107386754903944
503,0.0,0.3715461779379573
504,0.0,0.39573781816332787
505,0.0,0.4154756258230045
506,0.0,0.823361570501305
507,0.0,0.7909968253669779
508,0.0,0.6896749138771684
509,0.0,0.4725703855811953
510,0.0,0.4840658016947466
511,0.0,0.4703762991410824
512,0.0,0.8575194700334317
513,0.0,1.0552453667961545
514,0.0,0.95180269314127
515,0.0,0.4598614637802297
516,0.0,0.7916530095268643
517,0.0,0.5071142930999245
518,0.0,1.082598890031696
519,0.0,0.8487837797673318
520,0.0,0.2985058853162185
521,0.0,0.4323788660041151
522,0.0,0.5811859964944531
523,0.0,0.7464997637589513
524,0.0,0.6533645782359881
525,0.0,0.5145387405786559
526,0.0,0.6350720738049941
527,0.0,0.5641086823298306
528,0.0,0.996661003152232
529,0.0,1.8081623500057815
530,0.0,0.7418581446121283
