frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
86,0.631914894,3.40373346,4.91001247,1.89745445,2.18508368,2.77323955,nan,0,0
87,0.625971533,3.7127837,5.50338048,1.92218691,4.1322227,2.03331771,nan,0,0
88,0.634101594,3.44696515,5.00222897,1.89170132,1.61752041,2.31840131,nan,0,0
89,0.572951548,3.5237668,5.11495996,1.93257365,4.20517362,3.26619787,nan,0,0
90,0.668800624,3.449712,4.97610777,1.92331624,5.4592426,5.1329019,nan,0,0
91,0.641626496,3.19001684,4.58293762,1.79709606,7.56667412,4.06743929,nan,0,0
92,0.665519018,3.49873806,5.10134705,1.89612907,6.13300279,5.18126901,nan,0,0
93,0.660491811,3.43332699,5.10850409,1.7581499,4.87728052,2.55585766,nan,0,0
94,0.679165701,3.15829947,4.4978383,1.81876063,2.55798934,3.8257486,nan,0,0
95,0.594129797,3.42607315,4.85699946,1.99514683,6.37689512,6.58732336,nan,0,0
96,0.598584,3.03242486,4.14606773,1.91878199,4.06019582,1.68332291,nan,0,0
97,0.546519976,3.39668238,4.85996707,1.93339768,1.77140755,2.32398884,nan,0,0
98,0.623849818,3.20826261,4.56490734,1.85161789,2.6526872,2.11333084,nan,0,0
99,0.762501124,3.49413086,5.21952591,1.76873581,4.44874835,4.21784404,nan,0,0
100,0.781488807,3.83825129,5.72806468,1.94843789,1.96954159,2.40069476,nan,0,0
101,0.699169649,2.81933877,3.82482317,1.81385436,5.94558999,3.83891041,nan,0,0
102,0.667043937,2.67029384,3.68844814,1.65213954,1.97802592,2.08495804,nan,0,0
103,0.625579943,2.68746376,3.44543365,1.92949387,2.06106557,3.08865239,nan,0,0
104,0.694094167,2.67753599,3.7320552,1.62301678,3.68057734,1.47719853,nan,0,0
105,0.694135935,2.92350285,4.05037325,1.79663246,1.2411454,1.59727534,nan,0,0
106,0.701065078,2.87263218,4.01609486,1.7291695,2.53511898,1.76815046,nan,0,0
107,0.76954499,3.83522228,5.78342966,1.8870149,5.20034497,3.95056156,nan,0,0
108,0.543358759,3.15641662,4.45211299,1.86072026,7.39828566,6.5593676,nan,0,0
109,0.751395998,3.95183265,5.97459829,1.929067,5.47941276,7.83322241,nan,0,0
110,0.724233918,3.81124646,5.62151534,2.00097759,2.4456191,2.92831187,nan,0,0
111,0.572682709,3.4230855,5.12044618,1.72572481,5.56304332,1.81128114,nan,0,0
112,0.635940108,3.38682462,5.00618707,1.76746217,1.29454214,3.6818306,nan,0,0
113,0.694117923,3.0697448,4.35831642,1.78117318,2.26830094,0.341608367,nan,0,0
114,0.650333457,3.1764793,4.5850559,1.7679027,1.33349497,3.03936832,nan,0,0
115,0.644651141,3.12412316,4.36214353,1.8861028,0.86222379,1.60785165,nan,0,0
116,0.71389478,3.39602356,4.96993993,1.82210718,4.620629,2.29603644,nan,0,0
117,0.696509306,3.31307092,4.83886112,1.78728073,2.07823263,1.05917699,nan,0,0
118,0.640756586,3.49441476,5.19213939,1.79669014,1.80421101,2.49421995,nan,0,0
119,0.679621403,3.17455715,4.52237408,1.82674022,3.23670828,2.10356654,nan,0,0
120,0.607887249,3.93814473,5.81130947,2.06497999,1.82750717,3.55528718,nan,0,0
121,0.705429064,4.1025279,6.09952416,2.10553163,4.31224638,6.15264404,nan,0,0
122,0.638674626,3.85220434,5.46233623,2.24207244,5.0834944,4.20010093,nan,0,0
123,0.660875546,3.26492689,4.67738749,1.85246629,1.39147826,2.46166628,nan,0,0
124,0.626875745,4.07085038,5.82433764,2.31736313,2.5644622,2.97172819,nan,0,0
125,0.652497849,4.16407129,6.05007978,2.27806281,1.32233071,0.95023184,nan,0,0
126,0.672058229,3.8253467,5.53755113,2.11314227,1.70669103,1.22850961,nan,0,0
127,0.661692754,3.56019503,5.02379996,2.09659009,1.23402426,1.98066429,nan,0,0
128,0.665178271,3.67892477,5.28000996,2.07783959,0.876332586,0.893158983,nan,0,0
129,0.673988069,3.82109916,5.4408206,2.20137773,0.92158918,1.53312239,nan,0,0
130,0.708598799,3.82822704,5.48048558,2.1759685,1.70276056,2.19357258,nan,0,0
131,0.657351747,3.6357055,5.10799125,2.16341975,2.89946919,1.73635792,nan,0,0
132,0.687853531,3.52470405,4.97601879,2.07338931,2.28972179,1.41869683,nan,0,0
133,0.68575641,3.62580808,5.16144088,2.09017528,1.18298746,2.00855379,nan,0,0
134,0.701009091,3.69866747,5.24568156,2.15165338,2.31685386,0.950505734,nan,0,0
135,0.677245184,3.64027765,5.13749018,2.14306511,0.435705868,0.753377965,nan,0,0
136,0.65279109,3.9124689,5.58701233,2.23792547,2.26601491,1.16268774,nan,0,0
137,0.629753399,3.74891272,5.46275695,2.03506848,1.82960103,1.07048844,nan,0,0
138,0.635462426,3.69854418,5.36677998,2.03030838,1.03299578,2.10261637,nan,0,0
139,0.679981137,3.96716427,5.67932985,2.25499869,2.22153106,1.53037564,nan,0,0
140,0.747920233,3.5212941,4.94823591,2.0943523,1.54738632,1.24620323,nan,0,0
141,0.694054258,3.5581248,5.01407888,2.10217071,0.165820187,2.79849824,nan,0,0
142,0.693775414,3.67386554,5.19870915,2.14902193,2.6427809,1.39625177,nan,0,0
143,0.650203559,3.57440827,5.03720831,2.11160823,1.91607713,1.19520788,nan,0,0
144,0.751312995,3.76242478,5.43311711,2.09173245,3.95265093,3.49922798,nan,0,0
145,0.684930887,3.55159725,5.16719088,1.93600362,1.4544913,2.00632749,nan,0,0
146,0.798102948,3.75539226,5.38085076,2.12993375,1.50198917,3.41541023,nan,0,0
147,0.744267411,3.25345769,4.61335866,1.89355671,1.14845719,1.26700937,nan,0,0
148,0.683472415,3.65127771,5.11857675,2.18397868,2.03104722,1.70767013,nan,0,0
149,0.720792406,4.17372487,6.07472449,2.27272524,0.977613135,2.67355226,nan,0,0
150,0.646864997,3.66450324,5.14536875,2.18363772,2.56520702,2.93714547,nan,0,0
151,0.676716439,3.74521766,5.3792793,2.11115602,1.04764664,0.700440662,nan,0,0
152,0.616350915,3.80563836,5.52581791,2.08545881,1.22959205,1.39616244,nan,0,0
153,0.685831875,3.47043318,4.94807523,1.99279113,3.51635768,2.27422146,nan,0,0
154,0.661978411,3.13694361,4.28877246,1.98511477,1.88915893,1.77499219,nan,0,0
155,0.688619774,3.50165791,5.0453777,1.95793812,3.36902864,2.19019212,nan,0,0
156,0.675957361,3.62202759,5.23879701,2.00525817,1.35861172,0.856190206,nan,0,0
157,0.690829757,3.51664956,4.99847084,2.03482829,1.56574504,1.16484088,nan,0,0
158,0.71091355,3.42204534,4.86355112,1.98053955,2.23893757,1.47404925,nan,0,0
159,0.677318463,3.24065283,4.56868848,1.91261718,3.06846622,2.30022146,nan,0,0
160,0.728229902,3.25048698,4.57432711,1.92664685,2.3851398,1.98295396,nan,0,0
161,0.733509105,3.25447114,4.53448637,1.9744559,1.00597877,1.50844058,nan,0,0
162,0.65906351,3.28873753,4.64221266,1.9352624,3.19112047,2.05035987,nan,0,0
163,0.724867331,2.88271622,3.9609644,1.80446803,2.6943276,2.12371044,nan,0,0
164,0.712704165,3.15503006,4.23942404,2.07063608,1.10889404,0.860182283,nan,0,0
165,0.686709557,3.38431177,4.62112383,2.14749972,0.953777808,1.18343361,nan,0,0
166,0.67401676,3.09882405,4.15643339,2.04121471,1.22545683,1.64767572,nan,0,0
167,0.699138301,3.37296399,4.50778057,2.23814741,0.866613499,2.25702818,nan,0,0
168,0.725250165,2.84225102,4.01966031,1.66484172,2.84003119,1.49862805,nan,0,0
169,0.799855347,3.30727575,4.73585046,1.87870104,3.54056677,3.26743251,nan,0,0
170,0.692742915,2.8916307,3.79815146,1.98510994,7.43384888,4.11878956,nan,0,0
171,0.693123582,2.91992335,4.22030933,1.61953738,3.4223436,1.3143584,nan,0,0
172,0.711161178,2.67048919,3.49122423,1.84975415,1.7331764,0.979472664,nan,0,0
173,0.700945237,2.80717741,3.71137813,1.90297668,1.05402557,2.0281764,nan,0,0
174,0.658309666,3.10155851,4.42579243,1.7773246,1.62483038,2.28162515,nan,0,0
175,0.658862469,3.20438019,4.47244707,1.93631332,0.61036646,1.83670205,nan,0,0
176,0.721730928,3.77436531,5.67921246,1.86951817,4.67889246,2.8948854,nan,0,0
177,0.612983743,3.7731492,5.62359281,1.92270559,1.59996228,2.7838331,nan,0,0
178,0.61155879,3.45151542,5.10488223,1.79814861,2.27961966,2.34854779,nan,0,0
179,0.633164729,3.47003286,5.09948479,1.84058094,4.83074587,3.85601307,nan,0,0
180,0.605732793,3.817487,5.85337816,1.78159584,2.52594415,1.64925898,nan,0,0
