frame,rotation_correction_deg,translation_correction_cm
277,4.837474364148612,2.6191464253383936
278,3.5351137618948973,2.093922034492074
279,3.402274432320389,0.9978912489898474
280,3.9674498801103835,0.36630494062540775
281,1.9156209905589765,0.954997196425875
282,2.8574987124962443,1.629864593174293
283,1.8934545077798712,0.9119422114820265
284,3.314865548441802,1.053339999880629
285,1.940728438741113,2.2798454554825254
286,1.9651696496036664,2.9113350360951697
287,3.039153732287406,2.9838693512896595
288,2.063746082881134,2.8696562064847826
289,0.6827584952713281,1.767499191047732
290,1.9721688566945768,1.4714974704265535
291,3.022056318005067,2.7176491409449195
292,3.5583084856257257,2.103221850998597
293,4.109866128909127,1.620485075314039
294,3.3091055889563683,3.1979838123049427
295,2.481561299889561,4.392022299661462
296,3.612123788917234,4.366675959202137
297,3.127564953988409,3.208223914196267
298,1.949154916294538,1.3815043318216433
299,2.1203999492541885,1.3076647327879927
300,2.884463100496102,3.218040611459785
301,4.289723956874521,3.3477686969967086
302,3.208320695874332,1.5398623509059688
303,2.157268228512602,1.0083822067833343
304,4.208020654515051,1.3764210205052652
305,1.7448027324297366,1.5102944106337335
306,3.112229821019626,1.933055498556567
307,3.5561791307171076,4.1017190726409
308,3.524794658272161,4.01940660514016
309,0.7889325220890707,3.049969517377591
310,2.1813203544150817,2.0021343308972277
311,3.4712465971253392,0.9081700988745772
312,3.0525983169063275,0.7765624705418065
313,3.594645406740884,1.8743021416733137
314,3.077791759255233,3.055892150932482
315,2.4551210311192744,6.053073785243996
316,4.615406138023662,7.948879563950204
317,5.645279617386259,5.348913766099513
318,2.83403112495918,1.3083672144687992
319,3.6468255217935943,1.8646888642387616
320,5.321815320200521,3.287107899719124
321,4.623857030278539,6.2971768096682785
322,8.012761051256044,3.9795246274316765
323,1.3577280711751838,1.2872334004263153
324,4.862693090996284,1.9848071201549016
325,2.9339477521503174,2.9064538370252775
326,3.3784399323639174,2.7090300620016787
327,2.6072878890017015,1.5527702058232502
328,1.8278258331589639,0.3693266110470309
329,1.30128671672651,0.2733001630859664
330,1.2496395817499206,0.37893909301961226
331,1.4428087404775165,1.288245446640819
332,0.8237886870295531,2.836160332340233
333,2.3092213740753182,2.8599221873358904
334,1.334794934924515,0.5699252271895274
335,2.472904534297628,3.8148198644752433
336,2.656433658047505,4.358926766851991
337,1.3093205404077872,4.7319396349930605
338,2.1062149726248576,4.655837846919614
339,2.5321681791812147,2.7284901855018133
340,0.6289711097827158,1.2379910020922154
341,1.4000720852308515,1.794311931787915
342,1.726685065937985,1.234358700710609
343,2.9018313398121975,1.2240475767584003
344,2.5398040731896407,2.8153273766072653
345,1.4229272311779853,3.030842965821909
346,2.453775955832488,3.9454681334126827
347,1.7597795713150373,7.595611256279107
348,1.2691556943687305,3.8306790923282685
349,1.917201839616629,7.134677685138624
350,3.2172792147077884,9.243391635674397
351,1.365721768813831,2.8480018211281775
352,2.598347704173517,4.552306596277238
353,5.68168448407029,6.195872945203649
354,2.244896826016924,4.4001592085470715
355,2.928557575835877,3.588234183315591
356,3.032335951441103,3.6555240597499603
357,1.8050389033486025,4.865304489255559
358,2.505179572872512,6.457732636896081
359,1.561466885074873,6.065896616559663
360,0.8854883309504252,4.376072625521609
361,3.3490388864831444,3.635675804085266
362,0.826286755002803,3.048346465952154
363,2.0166061098122365,0.6506677479595973
364,2.088946131786115,2.5982492131617385
365,1.1248002234548347,2.6645901460112853
366,0.8814158295667686,0.9934488176605465
367,1.1438825858100128,0.8626466933565295
368,1.206004202042278,2.0512685206676338
369,3.3246133223083327,3.3758373625352744
370,3.4186468243446786,1.358086505772519
